2018-05-31T15:23:12.921437811Z,dsa2018-greenhouse,dsa-greenhouse3,00DA27735F6DCABF,,,
2018-05-31T15:22:42.285609053Z,dsa2018-greenhouse,dsa-greenhouse4,009BCC073521EB16,,,
2018-05-31T15:26:49.889561677Z,dsa2018-greenhouse,dsa-greenhouse1,00E728AD2D27913A,,,
2018-05-31T15:24:45.465389965Z,dsa2018-greenhouse,dsa-greenhouse3,00DA27735F6DCABF,,,
2018-05-31T15:27:04.916020919Z,dsa2018-greenhouse,dsa-greenhouse4,009BCC073521EB16,,,
2018-05-31T15:27:24.366904461Z,dsa2018-greenhouse,dsa-greenhouse8,00F7F58E55BD3129,95,18,
2018-05-31T15:29:58.159506897Z,dsa2018-greenhouse,dsa-greenhouse4,009BCC073521EB16,93,18,
2018-05-31T15:28:30.360887698Z,dsa2018-greenhouse,dsa-greenhouse10,000FE818F5D8AA6D,,,
2018-05-31T15:28:32.143154611Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,95,20,
2018-05-31T15:28:51.964640597Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,99,19,
2018-05-31T15:29:39.945177009Z,dsa2018-greenhouse,dsa-greenhouse1,00E728AD2D27913A,,,
2018-05-31T15:30:55.631558527Z,dsa2018-greenhouse,dsa-greenhouse3,00DA27735F6DCABF,,,
2018-05-31T15:31:19.169660317Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,96,20,
2018-05-31T15:30:44.274875218Z,dsa2018-greenhouse,dsa-greenhouse4,009BCC073521EB16,,,
2018-05-31T15:32:28.182891424Z,dsa2018-greenhouse,dsa-greenhouse3,00DA27735F6DCABF,,,
2018-05-31T15:34:35.665705633Z,dsa2018-greenhouse,dsa-greenhouse4,009BCC073521EB16,,,
2018-05-31T15:33:54.262848778Z,dsa2018-greenhouse,dsa-greenhouse10,000FE818F5D8AA6D,,,
2018-05-31T15:34:00.730137397Z,dsa2018-greenhouse,dsa-greenhouse3,00DA27735F6DCABF,,,
2018-05-31T15:33:07.991351654Z,dsa2018-greenhouse,dsa-greenhouse10,000FE818F5D8AA6D,,,
2018-05-31T15:33:34.481211822Z,dsa2018-greenhouse,dsa-greenhouse8,00F7F58E55BD3129,,,
2018-05-31T15:34:47.176207732Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,99,19,
2018-05-31T15:35:26.808836944Z,dsa2018-greenhouse,dsa-greenhouse10,000FE818F5D8AA6D,,,
2018-05-31T15:36:08.203800753Z,dsa2018-greenhouse,dsa-greenhouse4,009BCC073521EB16,,,
2018-05-31T15:36:39.567852024Z,dsa2018-greenhouse,dsa-greenhouse8,00F7F58E55BD3129,,,
2018-05-31T15:38:10.742843874Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,91,19,
2018-05-31T15:37:33.059641271Z,dsa2018-greenhouse,dsa-greenhouse1,00E728AD2D27913A,97,17,
2018-05-31T15:36:59.352454997Z,dsa2018-greenhouse,dsa-greenhouse10,000FE818F5D8AA6D,,,
2018-05-31T15:38:58.378156533Z,dsa2018-greenhouse,dsa-greenhouse8,00F7F58E55BD3129,,,
2018-05-31T15:38:38.402551105Z,dsa2018-greenhouse,dsa-greenhouse3,00DA27735F6DCABF,,,
2018-05-31T15:40:24.313632702Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,99,19,
2018-05-31T15:39:37.265990976Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,92,19,
2018-05-31T15:39:59.554105518Z,dsa2018-greenhouse,dsa-greenhouse4,009BCC073521EB16,,,
2018-05-31T15:39:44.682855417Z,dsa2018-greenhouse,dsa-greenhouse8,00F7F58E55BD3129,,,
2018-05-31T15:42:23.250218213Z,dsa2018-greenhouse,dsa-greenhouse10,000FE818F5D8AA6D,,,
2018-05-31T15:41:00.798852305Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,94,19,
2018-05-31T15:41:52.662737674Z,dsa2018-greenhouse,dsa-greenhouse1,00E728AD2D27913A,98,17,
2018-05-31T15:41:12.232498218Z,dsa2018-greenhouse,dsa-greenhouse1,00E728AD2D27913A,,,
2018-05-31T15:42:01.327667408Z,dsa2018-greenhouse,dsa-greenhouse9,00E9F4B9B1B5E69B,,,
2018-05-31T15:44:31.140312745Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,94,19,
2018-05-31T15:43:36.019393043Z,dsa2018-greenhouse,dsa-greenhouse8,00F7F58E55BD3129,,,
2018-05-31T15:43:15.984441768Z,dsa2018-greenhouse,dsa-greenhouse3,00DA27735F6DCABF,,,
2018-05-31T15:44:02.255221154Z,dsa2018-greenhouse,dsa-greenhouse3,00DA27735F6DCABF,,,
2018-05-31T15:45:23.460289079Z,dsa2018-greenhouse,dsa-greenhouse4,009BCC073521EB16,,,
2018-05-31T15:46:00.181647462Z,dsa2018-greenhouse,dsa-greenhouse1,00E728AD2D27913A,98,17,
2018-05-31T15:46:40.938205525Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,93,19,
2018-05-31T15:46:56.002939057Z,dsa2018-greenhouse,dsa-greenhouse4,009BCC073521EB16,,,
2018-05-31T15:45:34.799202039Z,dsa2018-greenhouse,dsa-greenhouse3,00DA27735F6DCABF,,,
2018-05-31T15:48:13.645731166Z,dsa2018-greenhouse,dsa-greenhouse8,00F7F58E55BD3129,,,
2018-05-31T15:48:07.467288462Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,93,19,
2018-05-31T15:48:28.542377715Z,dsa2018-greenhouse,dsa-greenhouse4,009BCC073521EB16,,,
2018-05-31T15:47:47.440622035Z,dsa2018-greenhouse,dsa-greenhouse9,00E9F4B9B1B5E69B,,,
2018-05-31T15:49:33.526450153Z,dsa2018-greenhouse,dsa-greenhouse1,00E728AD2D27913A,99,17,
2018-05-31T15:48:57.517160531Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,99,18,
2018-05-31T15:50:05.967019221Z,dsa2018-greenhouse,dsa-greenhouse10,000FE818F5D8AA6D,,,
2018-05-31T15:50:12.422685545Z,dsa2018-greenhouse,dsa-greenhouse3,00DA27735F6DCABF,,,
2018-05-31T15:50:29.922568106Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,,,
2018-05-31T15:51:05.905165572Z,dsa2018-greenhouse,dsa-greenhouse1,00E728AD2D27913A,,,
2018-05-31T15:50:54.53671954Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,94,19,
2018-05-31T15:50:47.366852943Z,dsa2018-greenhouse,dsa-greenhouse4,009BCC073521EB16,,,
2018-05-31T15:52:39.71932318Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,,,
2018-05-31T15:53:18.703692487Z,dsa2018-greenhouse,dsa-greenhouse1,00E728AD2D27913A,,,
2018-05-31T15:53:01.303966711Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,93,19,
2018-05-31T15:54:03.787985839Z,dsa2018-greenhouse,dsa-greenhouse3,00DA27735F6DCABF,,,
2018-05-31T15:54:50.051102Z,dsa2018-greenhouse,dsa-greenhouse3,00DA27735F6DCABF,,,
2018-05-31T15:54:06.247453811Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,,,
2018-05-31T15:55:24.990864628Z,dsa2018-greenhouse,dsa-greenhouse4,009BCC073521EB16,,,
2018-05-31T15:56:25.587263577Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,95,19,
2018-05-31T15:55:29.863842392Z,dsa2018-greenhouse,dsa-greenhouse10,000FE818F5D8AA6D,,,
2018-05-31T15:56:57.532745391Z,dsa2018-greenhouse,dsa-greenhouse4,009BCC073521EB16,,,
2018-05-31T15:57:33.699528337Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,99,18,
2018-05-31T15:57:08.874785809Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,95,19,
2018-05-31T15:58:30.084723515Z,dsa2018-greenhouse,dsa-greenhouse4,009BCC073521EB16,,,
2018-05-31T15:59:00.060685744Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,,,
2018-05-31T15:58:38.178941228Z,dsa2018-greenhouse,dsa-greenhouse7,00EC5F7D15511ED7,,,
2018-05-31T15:59:21.671289565Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,94,19,
2018-05-31T16:01:12.868975569Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,,,
2018-05-31T16:00:13.948669079Z,dsa2018-greenhouse,dsa-greenhouse3,00DA27735F6DCABF,,,
2018-05-31T15:59:47.718374883Z,dsa2018-greenhouse,dsa-greenhouse8,00F7F58E55BD3129,,,
2018-05-31T16:02:11.73678245Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,95,19,
2018-05-31T16:03:07.709222699Z,dsa2018-greenhouse,dsa-greenhouse4,009BCC073521EB16,,,
2018-05-31T16:01:47.678754532Z,dsa2018-greenhouse,dsa-greenhouse1,00E728AD2D27913A,,,
2018-05-31T16:02:26.299828115Z,dsa2018-greenhouse,dsa-greenhouse10,000FE818F5D8AA6D,,,
2018-05-31T16:01:40.035693473Z,dsa2018-greenhouse,dsa-greenhouse10,000FE818F5D8AA6D,,,
2018-05-31T16:05:37.851101486Z,dsa2018-greenhouse,dsa-greenhouse3,00DA27735F6DCABF,,,
2018-05-31T16:04:45.117481789Z,dsa2018-greenhouse,dsa-greenhouse10,000FE818F5D8AA6D,,,
2018-05-31T16:04:05.318575078Z,dsa2018-greenhouse,dsa-greenhouse3,00DA27735F6DCABF,,,
2018-05-31T16:04:14.994982398Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,,,
2018-05-31T16:07:10.402091004Z,dsa2018-greenhouse,dsa-greenhouse3,00DA27735F6DCABF,,,
2018-05-31T16:06:02.966738625Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,,,
2018-05-31T15:02:33.362836098Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,84,20,
2018-05-31T15:02:09.942532474Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,93,20,
2018-05-31T15:00:46.499420401Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,98,20,
2018-05-31T15:01:22.339151924Z,dsa2018-greenhouse,dsa-greenhouse4,009BCC073521EB16,,,
2018-05-31T15:01:50.080199449Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,90,20,
2018-05-31T15:03:59.92058959Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,84,20,
2018-05-31T15:03:14.234715588Z,dsa2018-greenhouse,dsa-greenhouse1,00E728AD2D27913A,90,19,
2018-05-31T15:02:53.222401607Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,94,20,
2018-05-31T15:04:27.733182986Z,dsa2018-greenhouse,dsa-greenhouse8,00F7F58E55BD3129,91,19,
2018-05-31T15:04:43.191398233Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,84,20,
2018-05-31T15:06:43.952231618Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,90,20,
2018-05-31T15:06:22.339660674Z,dsa2018-greenhouse,dsa-greenhouse4,009BCC073521EB16,90,19,
2018-05-31T15:05:48.242199553Z,dsa2018-greenhouse,dsa-greenhouse8,00F7F58E55BD3129,95,19,
2018-05-31T15:05:40.259957969Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,97,20,
2018-05-31T15:07:24.200607917Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,90,20,
2018-05-31T15:08:27.296416042Z,dsa2018-greenhouse,dsa-greenhouse10,000FE818F5D8AA6D,,,
2018-05-31T15:08:07.48588794Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,87,20,
2018-05-31T15:07:50.06215754Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,95,20,
2018-05-31T15:07:45.878103423Z,dsa2018-greenhouse,dsa-greenhouse4,009BCC073521EB16,90,19,
2018-05-31T15:09:56.170089724Z,dsa2018-greenhouse,dsa-greenhouse3,00DA27735F6DCABF,88,20,
2018-05-31T15:12:24.096736197Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,88,20,
2018-05-31T15:10:17.11911637Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,,,
2018-05-31T15:12:39.818422266Z,dsa2018-greenhouse,dsa-greenhouse8,00F7F58E55BD3129,93,19,
2018-05-31T15:13:57.101732671Z,dsa2018-greenhouse,dsa-greenhouse1,00E728AD2D27913A,,,
2018-05-31T15:14:12.797445294Z,dsa2018-greenhouse,dsa-greenhouse3,00DA27735F6DCABF,90,19,
2018-05-31T15:13:20.069588055Z,dsa2018-greenhouse,dsa-greenhouse8,00F7F58E55BD3129,93,19,
2018-05-31T15:13:29.589089602Z,dsa2018-greenhouse,dsa-greenhouse3,00DA27735F6DCABF,90,19,
2018-05-31T15:14:49.342726577Z,dsa2018-greenhouse,dsa-greenhouse4,009BCC073521EB16,,,
2018-05-31T15:15:23.749908055Z,dsa2018-greenhouse,dsa-greenhouse10,000FE818F5D8AA6D,,,
2018-05-31T15:16:53.421799715Z,dsa2018-greenhouse,dsa-greenhouse8,00F7F58E55BD3129,93,19,
2018-05-31T15:16:17.2448005Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,96,19,
2018-05-31T15:16:10.027386378Z,dsa2018-greenhouse,dsa-greenhouse10,000FE818F5D8AA6D,,,
2018-05-31T15:24:43.268457754Z,dsa2018-greenhouse,dsa-greenhouse1,00E728AD2D27913A,94,18,
2018-05-31T15:24:10.203555742Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,98,19,
2018-05-31T15:24:37.168922362Z,dsa2018-greenhouse,dsa-greenhouse8,00F7F58E55BD3129,,,
2018-05-31T15:23:19.569877978Z,dsa2018-greenhouse,dsa-greenhouse1,00E728AD2D27913A,,,
2018-05-31T15:22:46.50386336Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,,,
2018-05-31T15:26:51.209603114Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,99,19,
2018-05-31T15:24:46.232440903Z,dsa2018-greenhouse,dsa-greenhouse4,009BCC073521EB16,92,18,
2018-05-31T15:27:11.636570704Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,95,20,
2018-05-31T15:27:31.455853077Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,99,19,
2018-05-31T15:30:02.902411539Z,dsa2018-greenhouse,dsa-greenhouse10,000FE818F5D8AA6D,,,
2018-05-31T15:28:31.627709028Z,dsa2018-greenhouse,dsa-greenhouse4,009BCC073521EB16,93,18,
2018-05-31T15:28:36.820011071Z,dsa2018-greenhouse,dsa-greenhouse3,00DA27735F6DCABF,,,
2018-05-31T15:28:56.7700403Z,dsa2018-greenhouse,dsa-greenhouse8,00F7F58E55BD3129,,,
2018-05-31T15:29:43.053673795Z,dsa2018-greenhouse,dsa-greenhouse8,00F7F58E55BD3129,,,
2018-05-31T15:30:58.771963597Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,99,19,
2018-05-31T15:31:30.555176993Z,dsa2018-greenhouse,dsa-greenhouse4,009BCC073521EB16,,,
2018-05-31T15:30:49.173502861Z,dsa2018-greenhouse,dsa-greenhouse10,000FE818F5D8AA6D,,,
2018-05-31T15:32:30.001317045Z,dsa2018-greenhouse,dsa-greenhouse1,00E728AD2D27913A,,,
2018-05-31T15:34:36.974998408Z,dsa2018-greenhouse,dsa-greenhouse1,00E728AD2D27913A,97,17,
2018-05-31T15:33:56.727399938Z,dsa2018-greenhouse,dsa-greenhouse1,00E728AD2D27913A,97,17,
2018-05-31T15:34:03.202309501Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,91,20,
2018-05-31T15:33:17.442603238Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,,,
2018-05-31T15:33:49.398484833Z,dsa2018-greenhouse,dsa-greenhouse4,009BCC073521EB16,,,
2018-05-31T15:35:07.026113982Z,dsa2018-greenhouse,dsa-greenhouse8,00F7F58E55BD3129,,,
2018-05-31T15:35:27.422929397Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,99,19,
2018-05-31T15:36:10.691660348Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,99,19,
2018-05-31T15:36:50.079636345Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,,,
2018-05-31T15:38:12.152518212Z,dsa2018-greenhouse,dsa-greenhouse8,00F7F58E55BD3129,,,
2018-05-31T15:37:37.251228964Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,99,19,
2018-05-31T15:37:05.807887147Z,dsa2018-greenhouse,dsa-greenhouse3,00DA27735F6DCABF,,,
2018-05-31T15:38:59.42324384Z,dsa2018-greenhouse,dsa-greenhouse1,00E728AD2D27913A,,,
2018-05-31T15:38:56.851951615Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,,,
2018-05-31T15:40:26.118184147Z,dsa2018-greenhouse,dsa-greenhouse1,00E728AD2D27913A,97,17,
2018-05-31T15:39:41.030362174Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,99,19,
2018-05-31T15:40:04.429778609Z,dsa2018-greenhouse,dsa-greenhouse10,000FE818F5D8AA6D,,,
2018-05-31T15:39:45.705596194Z,dsa2018-greenhouse,dsa-greenhouse1,00E728AD2D27913A,,,
2018-05-31T15:42:24.328895917Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,93,19,
2018-05-31T15:41:10.42403275Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,,,
2018-05-31T15:41:53.868224818Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,99,19,
2018-05-31T15:41:17.190201688Z,dsa2018-greenhouse,dsa-greenhouse8,00F7F58E55BD3129,,,
2018-05-31T15:42:18.372125708Z,dsa2018-greenhouse,dsa-greenhouse4,009BCC073521EB16,,,
2018-05-31T15:44:37.190416499Z,dsa2018-greenhouse,dsa-greenhouse4,009BCC073521EB16,,,
2018-05-31T15:43:47.993716716Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,92,19,
2018-05-31T15:43:20.401895082Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,99,18,
2018-05-31T15:44:22.355546011Z,dsa2018-greenhouse,dsa-greenhouse8,00F7F58E55BD3129,,,
2018-05-31T15:45:27.181343224Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,99,18,
2018-05-31T15:46:07.434967748Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,99,18,
2018-05-31T15:46:47.682528836Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,99,18,
2018-05-31T15:47:00.873554718Z,dsa2018-greenhouse,dsa-greenhouse10,000FE818F5D8AA6D,,,
2018-05-31T15:45:57.504971921Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,,,
2018-05-31T15:48:14.442798624Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,99,18,
2018-05-31T15:48:09.821542719Z,dsa2018-greenhouse,dsa-greenhouse1,00E728AD2D27913A,,,
2018-05-31T15:48:33.421396826Z,dsa2018-greenhouse,dsa-greenhouse10,000FE818F5D8AA6D,,,
2018-05-31T15:47:53.611319894Z,dsa2018-greenhouse,dsa-greenhouse3,00DA27735F6DCABF,,,
2018-05-31T15:49:43.639822551Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,,,
2018-05-31T15:48:59.91617095Z,dsa2018-greenhouse,dsa-greenhouse8,00F7F58E55BD3129,,,
2018-05-31T15:50:11.257397636Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,93,19,
2018-05-31T15:50:19.637410005Z,dsa2018-greenhouse,dsa-greenhouse1,00E728AD2D27913A,,,
2018-05-31T15:50:32.460240735Z,dsa2018-greenhouse,dsa-greenhouse8,00F7F58E55BD3129,,,
2018-05-31T15:51:10.327366214Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,99,18,
2018-05-31T15:50:58.701116075Z,dsa2018-greenhouse,dsa-greenhouse3,00DA27735F6DCABF,,,
2018-05-31T15:50:52.23833801Z,dsa2018-greenhouse,dsa-greenhouse10,000FE818F5D8AA6D,,,
2018-05-31T15:52:51.274866505Z,dsa2018-greenhouse,dsa-greenhouse8,00F7F58E55BD3129,,,
2018-05-31T15:53:20.137779167Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,99,18,
2018-05-31T15:53:06.183750426Z,dsa2018-greenhouse,dsa-greenhouse4,009BCC073521EB16,,,
2018-05-31T15:54:04.973901569Z,dsa2018-greenhouse,dsa-greenhouse1,00E728AD2D27913A,,,
2018-05-31T15:54:51.235068764Z,dsa2018-greenhouse,dsa-greenhouse1,00E728AD2D27913A,,,
2018-05-31T15:54:38.718381737Z,dsa2018-greenhouse,dsa-greenhouse4,009BCC073521EB16,,,
2018-05-31T15:55:26.919495273Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,99,18,
2018-05-31T15:56:53.283678797Z,dsa2018-greenhouse,dsa-greenhouse5,00C85C7EA2DBD7FB,,,
2018-05-31T15:55:36.331016134Z,dsa2018-greenhouse,dsa-greenhouse3,00DA27735F6DCABF,,,
2018-05-31T15:57:02.417666426Z,dsa2018-greenhouse,dsa-greenhouse10,000FE818F5D8AA6D,,,
2018-05-31T15:57:43.810820415Z,dsa2018-greenhouse,dsa-greenhouse4,009BCC073521EB16,,,
2018-05-31T15:57:10.052706838Z,dsa2018-greenhouse,dsa-greenhouse1,00E728AD2D27913A,,,
2018-05-31T15:58:34.946321912Z,dsa2018-greenhouse,dsa-greenhouse10,000FE818F5D8AA6D,,,
2018-05-31T15:59:01.445711591Z,dsa2018-greenhouse,dsa-greenhouse8,00F7F58E55BD3129,,,
2018-05-31T15:58:41.260880257Z,dsa2018-greenhouse,dsa-greenhouse2,00FDB3E2299C8F52,,,
2018-05-31T15:59:27.681355318Z,dsa2018-greenhouse,dsa-greenhouse3,00DA27735F6DCABF,,,
2018-05-31T16:01:20.260949651Z,dsa2018-greenhouse,dsa-greenhouse8,00F7F58E55BD3129,,,
2018-05-31T16:00:15.155767479Z,dsa2018-greenhouse,dsa-greenhouse1,00E728AD2D27913A,,,
2018-05-31T16:00:07.492785303Z,dsa2018-greenhouse,dsa-greenhouse10,000FE818F5D8AA6D,,,
2018-05-31T16:02:21.436334806Z,dsa2018-greenhouse,dsa-greenhouse4,009BCC073521EB16,,,
2018-05-31T16:03:12.578673743Z,dsa2018-greenhouse,dsa-greenhouse10,000FE818F5D8AA6D,,,
